;ELECTRICITY;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
2019-01-01 00:00:00+00:00;5.872258680786018e-05;0.0;6.773822468018704e-06;0.0001141552511415525;0.0;0.111375;0.111375;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 01:00:00+00:00;6.663763554870369e-05;0.0;3.752117319803566e-06;0.0001141552511415525;0.0;0.080375;0.080375;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 02:00:00+00:00;7.237835801361511e-05;0.0;2.3813437923019965e-06;0.0001141552511415525;0.0;0.063625;0.063625;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 03:00:00+00:00;8.411297688711742e-05;3.656828085687727e-07;8.30468633449856e-06;0.0001141552511415525;0.0;0.045125;0.045125;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 04:00:00+00:00;9.855194559540636e-05;6.915865136592356e-06;2.4914059003495675e-05;0.0001141552511415525;0.0;0.031375;0.031375;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 05:00:00+00:00;0.00010578417657047343;2.127272478438856e-05;6.933912806996991e-05;0.0001141552511415525;0.0;0.022875;0.022875;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 06:00:00+00:00;0.00011332634661416267;4.033235212907847e-05;0.00014308074046184266;0.0001141552511415525;0.0;0.020125;0.020125;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 07:00:00+00:00;0.00012683160067274867;6.171106357623417e-05;0.000190107277536714;0.0001141552511415525;0.0;0.02275;0.02275;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 08:00:00+00:00;0.00013173233378238136;8.748075149588701e-05;0.00016809485592719973;0.0001141552511415525;0.0;0.0255;0.0255;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 09:00:00+00:00;0.0001371060373680002;0.00011728954973468138;0.0001650931620713569;0.0001141552511415525;0.0;0.032125;0.032125;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 10:00:00+00:00;0.00014187396912776392;0.00014950078903895527;0.00017910106673195685;0.0001141552511415525;0.009625;0.0365;0.0365;0.0001;0.0001;0.0001;0.028284;0.0001
2019-01-01 11:00:00+00:00;0.00015014639249851422;0.0001755446704699638;0.0001961106652483997;0.0001141552511415525;0.1015;0.009125;0.009125;0.0001;0.0001;0.0001;0.130633;0.0001
2019-01-01 12:00:00+00:00;0.0001573287675830116;0.00020862376466749307;0.00019511010062978542;0.0001141552511415525;0.235375;0.035125;0.035125;0.0001;0.0001;0.0001;0.278284;0.0001
2019-01-01 13:00:00+00:00;0.00015046378733806138;0.0002297039810022634;0.00018510445444364258;0.0001141552511415525;0.355625;0.0415;0.0415;0.0001;0.0001;0.0001;0.42198;0.0001
2019-01-01 14:00:00+00:00;0.000150034015153345;0.00022458095139428873;0.00019911235910424259;0.0001141552511415525;0.448875;0.055375;0.055375;0.0001;0.0001;0.0001;0.544104;0.0001
2019-01-01 15:00:00+00:00;0.00015121789210694467;0.00022517766974698594;0.00021612195762068539;0.0001141552511415525;0.510625;0.07625;0.07625;0.0001;0.0001;0.0001;0.631592;0.0001
2019-01-01 16:00:00+00:00;0.00015858209365304663;0.00021353893826660643;0.00022412647456959966;0.0001141552511415525;0.526875;0.099125;0.099125;0.0001;0.0001;0.0001;0.658917;0.0001
2019-01-01 17:00:00+00:00;0.0001686696265975098;0.00018234436937256845;0.00019811179448562827;0.0001141552511415525;0.48925;0.121375;0.121375;0.0001;0.0001;0.0001;0.609779;0.0001
2019-01-01 18:00:00+00:00;0.00016945601154562466;0.00014714386536031948;0.00013707735275015693;0.0001141552511415525;0.414375;0.138625;0.138625;0.0001;0.0001;0.0001;0.510427;0.0001
2019-01-01 19:00:00+00:00;0.00016081021568734144;0.00012012824541798799;9.075121090831558e-05;0.0001141552511415525;0.31775;0.150125;0.150125;0.0001;0.0001;0.0001;0.388303;0.0001
2019-01-01 20:00:00+00:00;0.00014100436134180993;9.322452927509413e-05;6.333574035828419e-05;0.0001141552511415525;0.207875;0.15875;0.15875;0.0001;0.0001;0.0001;0.256831;0.0001
2019-01-01 21:00:00+00:00;0.00011823252025923915;7.33345414656753e-05;4.112320582504708e-05;0.0001141552511415525;0.094375;0.154125;0.154125;0.0001;0.0001;0.0001;0.127277;0.0001
2019-01-01 22:00:00+00:00;9.627593760000468e-05;4.587078461786509e-05;2.4613889617911394e-05;0.0001141552511415525;0.009375;0.149;0.149;0.0001;0.0001;0.0001;0.028284;0.0001
2019-01-01 23:00:00+00:00;6.313239453945347e-05;2.0662739522413484e-05;8.084562118403417e-06;0.0001141552511415525;0.0;0.195875;0.195875;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 00:00:00+00:00;5.5529895918095953e-05;0.0;6.773822468018704e-06;0.0001141552511415525;0.0;0.172;0.172;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 01:00:00+00:00;6.859231681786106e-05;0.0;3.752117319803566e-06;0.0001141552511415525;0.0;0.121;0.121;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 02:00:00+00:00;7.255606348976636e-05;0.0;2.3813437923019965e-06;0.0001141552511415525;0.0;0.09475;0.09475;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 03:00:00+00:00;8.293133903872779e-05;6.989267550674777e-07;8.30468633449856e-06;0.0001141552511415525;0.0;0.068375;0.068375;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 04:00:00+00:00;9.308504567576937e-05;9.192057500430872e-06;2.4914059003495675e-05;0.0001141552511415525;0.0;0.051;0.051;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 05:00:00+00:00;0.00010258864346184816;2.4798526296682727e-05;6.933912806996991e-05;0.0001141552511415525;0.0;0.035;0.035;0.0001;0.0001;0.0001;0.0;0.0001
