Regions;Technologies;Typical_days;Hours;F_t
C2;GRID;1;4;0.0
C2;GRID;1;5;0.0
C2;GRID;1;6;0.0
C2;GRID;1;7;0.0
C2;GRID;1;8;0.0
C2;GRID;1;9;0.0
C2;GRID;1;10;0.0
C2;GRID;1;11;0.0
C2;GRID;1;12;0.0
C2;GRID;1;13;0.0
C2;GRID;1;14;0.0
C2;GRID;1;15;0.0
C2;GRID;1;16;0.0
C2;GRID;1;17;0.0
C2;GRID;1;18;0.0
C2;GRID;1;19;0.0
C2;GRID;1;20;0.0
C2;GRID;1;21;0.0
C2;GRID;1;22;0.0
C2;GRID;1;23;0.0
C2;GRID;1;24;0.0
C2;GRID;2;1;0.0
C2;GRID;2;2;0.0
C2;GRID;2;3;0.0
C2;GRID;2;4;0.0
C2;GRID;2;5;0.0
C2;GRID;2;6;0.0
C2;GRID;2;7;0.0
C2;GRID;2;8;0.0
C2;GRID;2;9;0.0
C2;GRID;2;10;0.0
C2;GRID;2;11;0.0
C2;GRID;2;12;0.0
C2;GRID;2;13;0.0
C2;GRID;2;14;0.0
C2;GRID;2;15;0.0
C2;GRID;2;16;0.0
C2;GRID;2;17;0.0
C2;GRID;2;18;0.0
C2;GRID;2;19;0.0
C2;GRID;2;20;0.0
C2;GRID;2;21;0.0
C2;GRID;2;22;0.0
C2;GRID;2;23;0.0
C2;GRID;2;24;0.0
C2;GRID;3;1;0.0
C2;GRID;3;2;0.0
C2;GRID;3;3;0.0
C2;GRID;3;4;0.0
C2;GRID;3;5;0.0
C2;GRID;3;6;0.0
C2;GRID;3;7;0.0
C2;GRID;3;8;0.0
C2;GRID;3;9;0.0
C2;GRID;3;10;0.0
C2;GRID;3;11;0.0
C2;GRID;3;12;0.0
C2;GRID;3;13;0.0
C2;GRID;3;14;0.0
C2;GRID;3;15;0.0
C2;GRID;3;16;0.0
C2;GRID;3;17;0.0
C2;GRID;3;18;0.0
C2;GRID;3;19;0.0
C2;GRID;3;20;0.0
C2;GRID;3;21;0.0
C2;GRID;3;22;0.0
C2;GRID;3;23;0.0
C2;GRID;3;24;0.0
C2;GRID;4;1;0.0
C2;GRID;4;2;0.0
C2;GRID;4;3;0.0
C2;GRID;4;4;0.0
C2;GRID;4;5;0.0
C2;GRID;4;6;0.0
C2;GRID;4;7;0.0
C2;GRID;4;8;0.0
C2;GRID;4;9;0.0
C2;GRID;4;10;0.0
C2;GRID;4;11;0.0
C2;GRID;4;12;0.0
C2;GRID;4;13;0.0
C2;GRID;4;14;0.0
C2;GRID;4;15;0.0
C2;GRID;4;16;0.0
C2;GRID;4;17;0.0
C2;GRID;4;18;0.0
C2;GRID;4;19;0.0
C2;GRID;4;20;0.0
C2;GRID;4;21;0.0
C2;GRID;4;22;0.0
C2;GRID;4;23;0.0
C2;GRID;4;24;0.0
C2;GRID;5;1;0.0
C2;GRID;5;2;0.0
C2;GRID;5;3;0.0
C2;GRID;5;4;0.0
C2;GRID;5;5;0.0
C2;GRID;5;6;0.0
C2;GRID;5;7;0.0
C2;GRID;5;8;0.0
C2;GRID;5;9;0.0
C2;GRID;5;10;0.0
C2;GRID;5;11;0.0
C2;GRID;5;12;0.0
C2;GRID;5;13;0.0
C2;GRID;5;14;0.0
C2;GRID;5;15;0.0
C2;GRID;5;16;0.0
C2;GRID;5;17;0.0
C2;GRID;5;18;0.0
C2;GRID;5;19;0.0
C2;GRID;5;20;0.0
C2;GRID;5;21;0.0
C2;GRID;5;22;0.0
C2;GRID;5;23;0.0
C2;GRID;5;24;0.0
C2;GRID;6;1;0.0
C2;GRID;6;2;0.0
C2;GRID;6;3;0.0
C2;GRID;6;4;0.0
C2;GRID;6;5;0.0
C2;GRID;6;6;0.0
C2;GRID;6;7;0.0
C2;GRID;6;8;0.0
C2;GRID;6;9;0.0
C2;GRID;6;10;0.0
C2;GRID;6;11;0.0
C2;GRID;6;12;0.0
C2;GRID;6;13;0.0
C2;GRID;6;14;0.0
C2;GRID;6;15;0.0
C2;GRID;6;16;0.0
C2;GRID;6;17;0.0
C2;GRID;6;18;0.0
C2;GRID;6;19;0.0
C2;GRID;6;20;0.0
C2;GRID;6;21;0.0
C2;GRID;6;22;0.0
C2;GRID;6;23;0.0
C2;GRID;6;24;0.0
C2;GRID;7;1;0.0
C2;GRID;7;2;0.0
C2;GRID;7;3;0.0
C2;GRID;7;4;0.0
C2;GRID;7;5;0.0
C2;GRID;7;6;0.0
C2;GRID;7;7;0.0
C2;GRID;7;8;0.0
C2;GRID;7;9;0.0
C2;GRID;7;10;0.0
C2;GRID;7;11;0.0
C2;GRID;7;12;0.0
C2;GRID;7;13;0.0
C2;GRID;7;14;0.0
C2;GRID;7;15;0.0
C2;GRID;7;16;0.0
C2;GRID;7;17;0.0
C2;GRID;7;18;0.0
C2;GRID;7;19;0.0
C2;GRID;7;20;0.0
C2;GRID;7;21;0.0
C2;GRID;7;22;0.0
C2;GRID;7;23;0.0
C2;GRID;7;24;0.0
C2;GRID;8;1;0.0
C2;GRID;8;2;0.0
C2;GRID;8;3;0.0
C2;GRID;8;4;0.0
C2;GRID;8;5;0.0
C2;GRID;8;6;0.0
C2;GRID;8;7;0.0
C2;GRID;8;8;0.0
C2;GRID;8;9;0.0
C2;GRID;8;10;0.0
C2;GRID;8;11;0.0
C2;GRID;8;12;0.0
C2;GRID;8;13;0.0
C2;GRID;8;14;0.0
C2;GRID;8;15;0.0
C2;GRID;8;16;0.0
C2;GRID;8;17;0.0
C2;GRID;8;18;0.0
C2;GRID;8;19;0.0
C2;GRID;8;20;0.0
C2;GRID;8;21;0.0
C2;GRID;8;22;0.0
C2;GRID;8;23;0.0
C2;GRID;8;24;0.0
C2;GRID;9;1;0.0
C2;GRID;9;2;0.0
C2;GRID;9;3;0.0
C2;GRID;9;4;0.0
C2;GRID;9;5;0.0
C2;GRID;9;6;0.0
C2;GRID;9;7;0.0
C2;GRID;9;8;0.0
C2;GRID;9;9;0.0
C2;GRID;9;10;0.0
C2;GRID;9;11;0.0
C2;GRID;9;12;0.0
C2;GRID;9;13;0.0
C2;GRID;9;14;0.0
C2;GRID;9;15;0.0
C2;GRID;9;16;0.0
C2;GRID;9;17;0.0
C2;GRID;9;18;0.0
C2;GRID;9;19;0.0
C2;GRID;9;20;0.0
C2;GRID;9;21;0.0
C2;GRID;9;22;0.0
C2;GRID;9;23;0.0
C2;GRID;9;24;0.0
C2;GRID;10;1;0.0
C2;GRID;10;2;0.0
C2;GRID;10;3;0.0
C2;GRID;10;4;0.0
C2;GRID;10;5;0.0
C2;GRID;10;6;0.0
C2;GRID;10;7;0.0
C2;GRID;10;8;0.0
C2;GRID;10;9;0.0
C2;GRID;10;10;0.0
C2;GRID;10;11;0.0
C2;GRID;10;12;0.0
C2;GRID;10;13;0.0
C2;GRID;10;14;0.0
C2;GRID;10;15;0.0
C2;GRID;10;16;0.0
C2;GRID;10;17;0.0
C2;GRID;10;18;0.0
C2;GRID;10;19;0.0
C2;GRID;10;20;0.0
C2;GRID;10;21;0.0
C2;GRID;10;22;0.0
C2;GRID;10;23;0.0
C2;GRID;10;24;0.0
C2;GRID;11;1;0.0
C2;GRID;11;2;0.0
C2;GRID;11;3;0.0
C2;GRID;11;4;0.0
C2;GRID;11;5;0.0
C2;GRID;11;6;0.0
C2;GRID;11;7;0.0
C2;GRID;11;8;0.0
C2;GRID;11;9;0.0
C2;GRID;11;10;0.0
C2;GRID;11;11;0.0
C2;GRID;11;12;0.0
C2;GRID;11;13;0.0
C2;GRID;11;14;0.0
C2;GRID;11;15;0.0
C2;GRID;11;16;0.0
C2;GRID;11;17;0.0
C2;GRID;11;18;0.0
C2;GRID;11;19;0.0
C2;GRID;11;20;0.0
C2;GRID;11;21;0.0
C2;GRID;11;22;0.0
C2;GRID;11;23;0.0
C2;GRID;11;24;0.0
C2;GRID;12;1;0.0
C2;GRID;12;2;0.0
C2;GRID;12;3;0.0
C2;GRID;12;4;0.0
C2;GRID;12;5;0.0
C2;GRID;12;6;0.0
C2;GRID;12;7;0.0
C2;GRID;12;8;0.0
C2;GRID;12;9;0.0
C2;GRID;12;10;0.0
C2;GRID;12;11;0.0
C2;GRID;12;12;0.0
C2;GRID;12;13;0.0
C2;GRID;12;14;0.0
C2;GRID;12;15;0.0
C2;GRID;12;16;0.0
C2;GRID;12;17;0.0
C2;GRID;12;18;0.0
C2;GRID;12;19;0.0
C2;GRID;12;20;0.0
C2;GRID;12;21;0.0
C2;GRID;12;22;0.0
C2;GRID;12;23;0.0
C2;GRID;12;24;0.0
C2;GRID;13;1;0.0
C2;GRID;13;2;0.0
C2;GRID;13;3;0.0
C2;GRID;13;4;0.0
C2;GRID;13;5;0.0
C2;GRID;13;6;0.0
C2;GRID;13;7;0.0
C2;GRID;13;8;0.0
C2;GRID;13;9;0.0
C2;GRID;13;10;0.0
C2;GRID;13;11;0.0
C2;GRID;13;12;0.0
C2;GRID;13;13;0.0
C2;GRID;13;14;0.0
C2;GRID;13;15;0.0
C2;GRID;13;16;0.0
C2;GRID;13;17;0.0
C2;GRID;13;18;0.0
C2;GRID;13;19;0.0
C2;GRID;13;20;0.0
C2;GRID;13;21;0.0
C2;GRID;13;22;0.0
C2;GRID;13;23;0.0
C2;GRID;13;24;0.0
C2;GRID;14;1;0.0
C2;GRID;14;2;0.0
C2;GRID;14;3;0.0
C2;GRID;14;4;0.0
C2;GRID;14;5;0.0
C2;GRID;14;6;0.0
C2;GRID;14;7;0.0
C2;GRID;14;8;0.0
C2;GRID;14;9;0.0
C2;GRID;14;10;0.0
C2;GRID;14;11;0.0
C2;GRID;14;12;0.0
C2;GRID;14;13;0.0
C2;GRID;14;14;0.0
C2;GRID;14;15;0.0
C2;GRID;14;16;0.0
C2;GRID;14;17;0.0
C2;GRID;14;18;0.0
C2;GRID;14;19;0.0
C2;GRID;14;20;0.0
C2;GRID;14;21;0.0
C2;GRID;14;22;0.0
C2;GRID;14;23;0.0
C2;GRID;14;24;0.0
C2;GRID;15;1;0.0
C2;GRID;15;2;0.0
C2;GRID;15;3;0.0
C2;GRID;15;4;0.0
C2;GRID;15;5;0.0
C2;GRID;15;6;0.0
C2;GRID;15;7;0.0
C2;GRID;15;8;0.0
C2;GRID;15;9;0.0
C2;GRID;15;10;0.0
C2;GRID;15;11;0.0
C2;GRID;15;12;0.0
C2;GRID;15;13;0.0
C2;GRID;15;14;0.0
C2;GRID;15;15;0.0
C2;GRID;15;16;0.0
C2;GRID;15;17;0.0
C2;GRID;15;18;0.0
C2;GRID;15;19;0.0
C2;GRID;15;20;0.0
C2;GRID;15;21;0.0
C2;GRID;15;22;0.0
C2;GRID;15;23;0.0
C2;GRID;15;24;0.0
C2;GRID;16;1;0.0
C2;GRID;16;2;0.0
C2;GRID;16;3;0.0
C2;GRID;16;4;0.0
C2;GRID;16;5;0.0
C2;GRID;16;6;0.0
C2;GRID;16;7;0.0
C2;GRID;16;8;0.0
C2;GRID;16;9;0.0
C2;GRID;16;10;0.0
C2;GRID;16;11;0.0
C2;GRID;16;12;0.0
C2;GRID;16;13;0.0
C2;GRID;16;14;0.0
C2;GRID;16;15;0.0
C2;GRID;16;16;0.0
C2;GRID;16;17;0.0
C2;GRID;16;18;0.0
C2;GRID;16;19;0.0
C2;GRID;16;20;0.0
C2;GRID;16;21;0.0
C2;GRID;16;22;0.0
C2;GRID;16;23;0.0
C2;GRID;16;24;0.0
C2;H2_BIOMASS;1;1;0.0
C2;H2_BIOMASS;1;2;0.0
C2;H2_BIOMASS;1;3;0.0
C2;H2_BIOMASS;1;4;0.0
C2;H2_BIOMASS;1;5;0.0
C2;H2_BIOMASS;1;6;0.0
C2;H2_BIOMASS;1;7;0.0
C2;H2_BIOMASS;1;8;0.0
C2;H2_BIOMASS;1;9;0.0
C2;H2_BIOMASS;1;10;0.0
C2;H2_BIOMASS;1;11;0.0
C2;H2_BIOMASS;1;12;0.0
C2;H2_BIOMASS;1;13;0.0
C2;H2_BIOMASS;1;14;0.0
C2;H2_BIOMASS;1;15;0.0
C2;H2_BIOMASS;1;16;0.0
C2;H2_BIOMASS;1;17;0.0
C2;H2_BIOMASS;1;18;0.0
C2;H2_BIOMASS;1;19;0.0
C2;H2_BIOMASS;1;20;0.0
C2;H2_BIOMASS;1;21;0.0
C2;H2_BIOMASS;1;22;0.0
C2;H2_BIOMASS;1;23;0.0
C2;H2_BIOMASS;1;24;0.0
C2;H2_BIOMASS;2;1;0.0
C2;H2_BIOMASS;2;2;0.0
C2;H2_BIOMASS;2;3;0.0
C2;H2_BIOMASS;2;4;0.0
C2;H2_BIOMASS;2;5;0.0
C2;H2_BIOMASS;2;6;0.0
C2;H2_BIOMASS;2;7;0.0
C2;H2_BIOMASS;2;8;0.0
C2;H2_BIOMASS;2;9;0.0
C2;H2_BIOMASS;2;10;0.0
C2;H2_BIOMASS;2;11;0.0
C2;H2_BIOMASS;2;12;0.0
C2;H2_BIOMASS;2;13;0.0
C2;H2_BIOMASS;2;14;0.0
C2;H2_BIOMASS;2;15;0.0
C2;H2_BIOMASS;2;16;0.0
C2;H2_BIOMASS;2;17;0.0
C2;H2_BIOMASS;2;18;0.0
C2;H2_BIOMASS;2;19;0.0
C2;H2_BIOMASS;2;20;0.0
C2;H2_BIOMASS;2;21;0.0
C2;H2_BIOMASS;2;22;0.0
C2;H2_BIOMASS;2;23;0.0
C2;H2_BIOMASS;2;24;0.0
C2;H2_BIOMASS;3;1;0.0
C2;H2_BIOMASS;3;2;0.0
C2;H2_BIOMASS;3;3;0.0
C2;H2_BIOMASS;3;4;0.0
C2;H2_BIOMASS;3;5;0.0
C2;H2_BIOMASS;3;6;0.0
C2;H2_BIOMASS;3;7;0.0
C2;H2_BIOMASS;3;8;0.0
C2;H2_BIOMASS;3;9;0.0
C2;H2_BIOMASS;3;10;0.0
C2;H2_BIOMASS;3;11;0.0
C2;H2_BIOMASS;3;12;0.0
C2;H2_BIOMASS;3;13;0.0
C2;H2_BIOMASS;3;14;0.0
C2;H2_BIOMASS;3;15;0.0
C2;H2_BIOMASS;3;16;0.0
C2;H2_BIOMASS;3;17;0.0
C2;H2_BIOMASS;3;18;0.0
C2;H2_BIOMASS;3;19;0.0
C2;H2_BIOMASS;3;20;0.0
C2;H2_BIOMASS;3;21;0.0
C2;H2_BIOMASS;3;22;0.0
C2;H2_BIOMASS;3;23;0.0
C2;H2_BIOMASS;3;24;0.0
C2;H2_BIOMASS;4;1;0.0
C2;H2_BIOMASS;4;2;0.0
C2;H2_BIOMASS;4;3;0.0
C2;H2_BIOMASS;4;4;0.0
C2;H2_BIOMASS;4;5;0.0
C2;H2_BIOMASS;4;6;0.0
C2;H2_BIOMASS;4;7;0.0
C2;H2_BIOMASS;4;8;0.0
C2;H2_BIOMASS;4;9;0.0
C2;H2_BIOMASS;4;10;0.0
C2;H2_BIOMASS;4;11;0.0
C2;H2_BIOMASS;4;12;0.0
C2;H2_BIOMASS;4;13;0.0
C2;H2_BIOMASS;4;14;0.0
C2;H2_BIOMASS;4;15;0.0
C2;H2_BIOMASS;4;16;0.0
C2;H2_BIOMASS;4;17;0.0
C2;H2_BIOMASS;4;18;0.0
C2;H2_BIOMASS;4;19;0.0
C2;H2_BIOMASS;4;20;0.0
C2;H2_BIOMASS;4;21;0.0
C2;H2_BIOMASS;4;22;0.0
C2;H2_BIOMASS;4;23;0.0
C2;H2_BIOMASS;4;24;0.0
C2;H2_BIOMASS;5;1;0.0
C2;H2_BIOMASS;5;2;0.0
C2;H2_BIOMASS;5;3;0.0
C2;H2_BIOMASS;5;4;0.0
C2;H2_BIOMASS;5;5;0.0
C2;H2_BIOMASS;5;6;0.0
C2;H2_BIOMASS;5;7;0.0
C2;H2_BIOMASS;5;8;0.0
C2;H2_BIOMASS;5;9;0.0
C2;H2_BIOMASS;5;10;0.0
C2;H2_BIOMASS;5;11;0.0
C2;H2_BIOMASS;5;12;0.0
C2;H2_BIOMASS;5;13;0.0
C2;H2_BIOMASS;5;14;0.0
C2;H2_BIOMASS;5;15;0.0
C2;H2_BIOMASS;5;16;0.0
C2;H2_BIOMASS;5;17;0.0
C2;H2_BIOMASS;5;18;0.0
C2;H2_BIOMASS;5;19;0.0
C2;H2_BIOMASS;5;20;0.0
C2;H2_BIOMASS;5;21;0.0
C2;H2_BIOMASS;5;22;0.0
C2;H2_BIOMASS;5;23;0.0
C2;H2_BIOMASS;5;24;0.0
C2;H2_BIOMASS;6;1;0.0
C2;H2_BIOMASS;6;2;0.0
C2;H2_BIOMASS;6;3;0.0
C2;H2_BIOMASS;6;4;0.0
C2;H2_BIOMASS;6;5;0.0
C2;H2_BIOMASS;6;6;0.0
C2;H2_BIOMASS;6;7;0.0
C2;H2_BIOMASS;6;8;0.0
C2;H2_BIOMASS;6;9;0.0
C2;H2_BIOMASS;6;10;0.0
C2;H2_BIOMASS;6;11;0.0
C2;H2_BIOMASS;6;12;0.0
C2;H2_BIOMASS;6;13;0.0
C2;H2_BIOMASS;6;14;0.0
C2;H2_BIOMASS;6;15;0.0
C2;H2_BIOMASS;6;16;0.0
C2;H2_BIOMASS;6;17;0.0
C2;H2_BIOMASS;6;18;0.0
C2;H2_BIOMASS;6;19;0.0
C2;H2_BIOMASS;6;20;0.0
C2;H2_BIOMASS;6;21;0.0
C2;H2_BIOMASS;6;22;0.0
C2;H2_BIOMASS;6;23;0.0
C2;H2_BIOMASS;6;24;0.0
C2;H2_BIOMASS;7;1;0.0
C2;H2_BIOMASS;7;2;0.0
C2;H2_BIOMASS;7;3;0.0
C2;H2_BIOMASS;7;4;0.0
C2;H2_BIOMASS;7;5;0.0
C2;H2_BIOMASS;7;6;0.0
C2;H2_BIOMASS;7;7;0.0
C2;H2_BIOMASS;7;8;0.0
C2;H2_BIOMASS;7;9;0.0
C2;H2_BIOMASS;7;10;0.0
C2;H2_BIOMASS;7;11;0.0
C2;H2_BIOMASS;7;12;0.0
C2;H2_BIOMASS;7;13;0.0
C2;H2_BIOMASS;7;14;0.0
C2;H2_BIOMASS;7;15;0.0
C2;H2_BIOMASS;7;16;0.0
C2;H2_BIOMASS;7;17;0.0
C2;H2_BIOMASS;7;18;0.0
C2;H2_BIOMASS;7;19;0.0
C2;H2_BIOMASS;7;20;0.0
C2;H2_BIOMASS;7;21;0.0
C2;H2_BIOMASS;7;22;0.0
C2;H2_BIOMASS;7;23;0.0
C2;H2_BIOMASS;7;24;0.0
C2;H2_BIOMASS;8;1;0.0
C2;H2_BIOMASS;8;2;0.0
C2;H2_BIOMASS;8;3;0.0
C2;H2_BIOMASS;8;4;0.0
C2;H2_BIOMASS;8;5;0.0
C2;H2_BIOMASS;8;6;0.0
C2;H2_BIOMASS;8;7;0.0
C2;H2_BIOMASS;8;8;0.0
C2;H2_BIOMASS;8;9;0.0
C2;H2_BIOMASS;8;10;0.0
C2;H2_BIOMASS;8;11;0.0
C2;H2_BIOMASS;8;12;0.0
C2;H2_BIOMASS;8;13;0.0
C2;H2_BIOMASS;8;14;0.0
C2;H2_BIOMASS;8;15;0.0
C2;H2_BIOMASS;8;16;0.0
C2;H2_BIOMASS;8;17;0.0
C2;H2_BIOMASS;8;18;0.0
C2;H2_BIOMASS;8;19;0.0
C2;H2_BIOMASS;8;20;0.0
C2;H2_BIOMASS;8;21;0.0
C2;H2_BIOMASS;8;22;0.0
C2;H2_BIOMASS;8;23;0.0
C2;H2_BIOMASS;8;24;0.0
C2;H2_BIOMASS;9;1;0.0
C2;H2_BIOMASS;9;2;0.0
C2;H2_BIOMASS;9;3;0.0
C2;H2_BIOMASS;9;4;0.0
C2;H2_BIOMASS;9;5;0.0
C2;H2_BIOMASS;9;6;0.0
C2;H2_BIOMASS;9;7;0.0
C2;H2_BIOMASS;9;8;0.0
C2;H2_BIOMASS;9;9;0.0
C2;H2_BIOMASS;9;10;0.0
C2;H2_BIOMASS;9;11;0.0
C2;H2_BIOMASS;9;12;0.0
C2;H2_BIOMASS;9;13;0.0
C2;H2_BIOMASS;9;14;0.0
C2;H2_BIOMASS;9;15;0.0
C2;H2_BIOMASS;9;16;0.0
C2;H2_BIOMASS;9;17;0.0
C2;H2_BIOMASS;9;18;0.0
C2;H2_BIOMASS;9;19;0.0
C2;H2_BIOMASS;9;20;0.0
C2;H2_BIOMASS;9;21;0.0
C2;H2_BIOMASS;9;22;0.0
C2;H2_BIOMASS;9;23;0.0
C2;H2_BIOMASS;9;24;0.0
C2;H2_BIOMASS;10;1;0.0
C2;H2_BIOMASS;10;2;0.0
C2;H2_BIOMASS;10;3;0.0
C2;H2_BIOMASS;10;4;0.0
C2;H2_BIOMASS;10;5;0.0
C2;H2_BIOMASS;10;6;0.0
C2;H2_BIOMASS;10;7;0.0
C2;H2_BIOMASS;10;8;0.0
C2;H2_BIOMASS;10;9;0.0
C2;H2_BIOMASS;10;10;0.0
C2;H2_BIOMASS;10;11;0.0
C2;H2_BIOMASS;10;12;0.0
C2;H2_BIOMASS;10;13;0.0
C2;H2_BIOMASS;10;14;0.0
C2;H2_BIOMASS;10;15;0.0
C2;H2_BIOMASS;10;16;0.0
C2;H2_BIOMASS;10;17;0.0
C2;H2_BIOMASS;10;18;0.0
C2;H2_BIOMASS;10;19;0.0
C2;H2_BIOMASS;10;20;0.0
C2;H2_BIOMASS;10;21;0.0
C2;H2_BIOMASS;10;22;0.0
C2;H2_BIOMASS;10;23;0.0
C2;H2_BIOMASS;10;24;0.0
C2;H2_BIOMASS;11;1;0.0
C2;H2_BIOMASS;11;2;0.0
C2;H2_BIOMASS;11;3;0.0
C2;H2_BIOMASS;11;4;0.0
C2;H2_BIOMASS;11;5;0.0
C2;H2_BIOMASS;11;6;0.0
C2;H2_BIOMASS;11;7;0.0
C2;H2_BIOMASS;11;8;0.0
C2;H2_BIOMASS;11;9;0.0
C2;H2_BIOMASS;11;10;0.0
C2;H2_BIOMASS;11;11;0.0
C2;H2_BIOMASS;11;12;0.0
C2;H2_BIOMASS;11;13;0.0
C2;H2_BIOMASS;11;14;0.0
C2;H2_BIOMASS;11;15;0.0
C2;H2_BIOMASS;11;16;0.0
C2;H2_BIOMASS;11;17;0.0
C2;H2_BIOMASS;11;18;0.0
C2;H2_BIOMASS;11;19;0.0
C2;H2_BIOMASS;11;20;0.0
C2;H2_BIOMASS;11;21;0.0
C2;H2_BIOMASS;11;22;0.0
C2;H2_BIOMASS;11;23;0.0
C2;H2_BIOMASS;11;24;0.0
C2;H2_BIOMASS;12;1;0.0
C2;H2_BIOMASS;12;2;0.0
C2;H2_BIOMASS;12;3;0.0
C2;H2_BIOMASS;12;4;0.0
C2;H2_BIOMASS;12;5;0.0
C2;H2_BIOMASS;12;6;0.0
C2;H2_BIOMASS;12;7;0.0
C2;H2_BIOMASS;12;8;0.0
C2;H2_BIOMASS;12;9;0.0
C2;H2_BIOMASS;12;10;0.0
C2;H2_BIOMASS;12;11;0.0
C2;H2_BIOMASS;12;12;0.0
C2;H2_BIOMASS;12;13;0.0
C2;H2_BIOMASS;12;14;0.0
C2;H2_BIOMASS;12;15;0.0
C2;H2_BIOMASS;12;16;0.0
C2;H2_BIOMASS;12;17;0.0
C2;H2_BIOMASS;12;18;0.0
C2;H2_BIOMASS;12;19;0.0
C2;H2_BIOMASS;12;20;0.0
C2;H2_BIOMASS;12;21;0.0
C2;H2_BIOMASS;12;22;0.0
C2;H2_BIOMASS;12;23;0.0
C2;H2_BIOMASS;12;24;0.0
C2;H2_BIOMASS;13;1;0.0
C2;H2_BIOMASS;13;2;0.0
C2;H2_BIOMASS;13;3;0.0
C2;H2_BIOMASS;13;4;0.0
C2;H2_BIOMASS;13;5;0.0
C2;H2_BIOMASS;13;6;0.0
C2;H2_BIOMASS;13;7;0.0
C2;H2_BIOMASS;13;8;0.0
C2;H2_BIOMASS;13;9;0.0
C2;H2_BIOMASS;13;10;0.0
C2;H2_BIOMASS;13;11;0.0
C2;H2_BIOMASS;13;12;0.0
C2;H2_BIOMASS;13;13;0.0
C2;H2_BIOMASS;13;14;0.0
C2;H2_BIOMASS;13;15;0.0
C2;H2_BIOMASS;13;16;0.0
C2;H2_BIOMASS;13;17;0.0
C2;H2_BIOMASS;13;18;0.0
C2;H2_BIOMASS;13;19;0.0
C2;H2_BIOMASS;13;20;0.0
C2;H2_BIOMASS;13;21;0.0
C2;H2_BIOMASS;13;22;0.0
C2;H2_BIOMASS;13;23;0.0
C2;H2_BIOMASS;13;24;0.0
C2;H2_BIOMASS;14;1;0.0
C2;H2_BIOMASS;14;2;0.0
C2;H2_BIOMASS;14;3;0.0
C2;H2_BIOMASS;14;4;0.0
C2;H2_BIOMASS;14;5;0.0
C2;H2_BIOMASS;14;6;0.0
C2;H2_BIOMASS;14;7;0.0
C2;H2_BIOMASS;14;8;0.0
C2;H2_BIOMASS;14;9;0.0
C2;H2_BIOMASS;14;10;0.0
C2;H2_BIOMASS;14;11;0.0
C2;H2_BIOMASS;14;12;0.0
C2;H2_BIOMASS;14;13;0.0
C2;H2_BIOMASS;14;14;0.0
C2;H2_BIOMASS;14;15;0.0
C2;H2_BIOMASS;14;16;0.0
C2;H2_BIOMASS;14;17;0.0
C2;H2_BIOMASS;14;18;0.0
C2;H2_BIOMASS;14;19;0.0
C2;H2_BIOMASS;14;20;0.0
C2;H2_BIOMASS;14;21;0.0
C2;H2_BIOMASS;14;22;0.0
C2;H2_BIOMASS;14;23;0.0
C2;H2_BIOMASS;14;24;0.0
C2;H2_BIOMASS;15;1;0.0
C2;H2_BIOMASS;15;2;0.0
C2;H2_BIOMASS;15;3;0.0
C2;H2_BIOMASS;15;4;0.0
C2;H2_BIOMASS;15;5;0.0
C2;H2_BIOMASS;15;6;0.0
C2;H2_BIOMASS;15;7;0.0
C2;H2_BIOMASS;15;8;0.0
C2;H2_BIOMASS;15;9;0.0
C2;H2_BIOMASS;15;10;0.0
C2;H2_BIOMASS;15;11;0.0
C2;H2_BIOMASS;15;12;0.0
C2;H2_BIOMASS;15;13;0.0
C2;H2_BIOMASS;15;14;0.0
C2;H2_BIOMASS;15;15;0.0
C2;H2_BIOMASS;15;16;0.0
C2;H2_BIOMASS;15;17;0.0
C2;H2_BIOMASS;15;18;0.0
C2;H2_BIOMASS;15;19;0.0
C2;H2_BIOMASS;15;20;0.0
C2;H2_BIOMASS;15;21;0.0
C2;H2_BIOMASS;15;22;0.0
C2;H2_BIOMASS;15;23;0.0
C2;H2_BIOMASS;15;24;0.0
C2;H2_BIOMASS;16;1;0.0
C2;H2_BIOMASS;16;2;0.0
C2;H2_BIOMASS;16;3;0.0
C2;H2_BIOMASS;16;4;0.0
C2;H2_BIOMASS;16;5;0.0
C2;H2_BIOMASS;16;6;0.0
C2;H2_BIOMASS;16;7;0.0
C2;H2_BIOMASS;16;8;0.0
C2;H2_BIOMASS;16;9;0.0
C2;H2_BIOMASS;16;10;0.0
C2;H2_BIOMASS;16;11;0.0
C2;H2_BIOMASS;16;12;0.0
C2;H2_BIOMASS;16;13;0.0
C2;H2_BIOMASS;16;14;0.0
C2;H2_BIOMASS;16;15;0.0
C2;H2_BIOMASS;16;16;0.0
C2;H2_BIOMASS;16;17;0.0
C2;H2_BIOMASS;16;18;0.0
C2;H2_BIOMASS;16;19;0.0
C2;H2_BIOMASS;16;20;0.0
C2;H2_BIOMASS;16;21;0.0
C2;H2_BIOMASS;16;22;0.0
C2;H2_BIOMASS;16;23;0.0
C2;H2_BIOMASS;16;24;0.0
C2;H2_ELECTROLYSIS;1;1;0.0
C2;H2_ELECTROLYSIS;1;2;0.0
C2;H2_ELECTROLYSIS;1;3;0.0
C2;H2_ELECTROLYSIS;1;4;0.0
C2;H2_ELECTROLYSIS;1;5;0.0
C2;H2_ELECTROLYSIS;1;6;0.0
C2;H2_ELECTROLYSIS;1;7;0.0
