Regions;Elements;GWP_constr;GWP_op;CO2_net
C3;INDUSTRY_CCS;;;
C3;SYN_METHANOLATION;;;
C3;METHANE_TO_METHANOL;;;
C3;BIOMASS_TO_METHANOL;;;
C3;BIOWASTE_TO_METHANOL;;;
C3;HABER_BOSCH;;;
C3;POWER_TO_JET_FUEL;;;
C3;POWER_TO_LFO;;;
C3;H2_TO_JET_FUEL;;;
C3;H2_TO_LFO;;;
C3;AMMONIA_TO_H2;;;
C3;OIL_TO_HVC;;;
C3;GAS_TO_HVC;;;
C3;BIOMASS_TO_HVC;;;
C3;METHANOL_TO_HVC;;;
C3;BATT_LI;0.5499977538085077;;
C3;BATT_HS;;;
C3;CAES;;;
C3;BEV_BATT;;;
C3;PHEV_BATT;;;
C3;DAM_STORAGE;;;
C3;PHS;;;
C3;TS_DEC_DIRECT_ELEC;;;
C3;TS_DEC_HP_ELEC;;;
C3;TS_DEC_THHP_GAS;;;
C3;TS_DEC_COGEN_GAS;;;
C3;TS_DEC_COGEN_OIL;;;
C3;TS_DEC_ADVCOGEN_GAS;;;
C3;TS_DEC_ADVCOGEN_H2;;;
C3;TS_DEC_BOILER_GAS;;;
C3;TS_DEC_BOILER_WOOD;;;
C3;TS_DEC_BOILER_OIL;;;
C3;TS_DHN_DAILY;;;
C3;TS_DHN_SEASONAL;;;
C3;TS_HIGH_TEMP;;;
C3;GAS_STORAGE;;;
C3;H2_STORAGE;;;
C3;DIESEL_STORAGE;;;
C3;JET_FUEL_STORAGE;;;
C3;GASOLINE_STORAGE;;;
C3;LFO_STORAGE;;;
C3;AMMONIA_STORAGE;;;
C3;METHANOL_STORAGE;;;
C3;PT_STORAGE;;;
C3;ST_STORAGE;;;
C3;TS_COLD;;;
C3;CO2_STORAGE;;;
C3;STOVE_WOOD;0.03544170239726025;;
C3;STOVE_LPG;0.19663361308967992;;
C3;STOVE_NG;0.0007630565178547499;;
C3;STOVE_OIL;0.00260235181278975;;
C3;STOVE_ELEC;0.0507680783089716;;
C3;PLANE;;;
C3;FERMENTATION_TO_BIOETHANOL;;;
C3;ESTERIFICATION_TO_BIODIESEL;;;
C3;IND_BOILER_DIESEL;0.001256742589977219;;
C3;IND_BOILER_LPG;;;
C3;LPG_STORAGE;;;
C3;LNG_STORAGE;;;
C3;CAR_FG_PRIVATE;;;
C3;BUS_FG_PRIVATE;;;
C3;PICKUP_TRUCK_FG_PRIVATE;;;
C3;SUV_FG_PRIVATE;;;
C3;MOTORCYCLE_FG_PRIVATE;;;
C3;CAR_FG_PUBLIC;;;
C3;BUS_FG_PUBLIC;;;
C3;PICKUP_TRUCK_FG_PUBLIC;;;
C3;SUV_FG_PUBLIC;;;
C3;MOTORCYCLE_FG_PUBLIC;;;
C3;CAR_GASOLINE_PRIVATE;;;
C3;BUS_GASOLINE_PRIVATE;;;
C3;PICKUP_TRUCK_GASOLINE_PRIVATE;;;
C3;SUV_GASOLINE_PRIVATE;;;
C3;MOTORCYCLE_GASOLINE_PRIVATE;;;
C3;CAR_GASOLINE_PUBLIC;;;
C3;BUS_GASOLINE_PUBLIC;;;
C3;PICKUP_TRUCK_GASOLINE_PUBLIC;;;
C3;SUV_GASOLINE_PUBLIC;;;
C3;MOTORCYCLE_GASOLINE_PUBLIC;;;
C3;CAR_DIESEL_PRIVATE;;;
C3;BUS_DIESEL_PRIVATE;;;
C3;PICKUP_TRUCK_DIESEL_PRIVATE;;;
C3;SUV_DIESEL_PRIVATE;;;
C3;MOTORCYCLE_DIESEL_PRIVATE;;;
C3;CAR_DIESEL_PUBLIC;;;
C3;BUS_DIESEL_PUBLIC;;;
C3;PICKUP_TRUCK_DIESEL_PUBLIC;;;
C3;SUV_DIESEL_PUBLIC;;;
C3;MOTORCYCLE_DIESEL_PUBLIC;;;
C3;TRUCK_FG;;;
C3;VAN_FG;;;
C3;CARGO_MOTORCYCLE_FG;;;
C3;TRUCK_GASOLINE;;;
C3;VAN_GASOLINE;;;
C3;CARGO_MOTORCYCLE_GASOLINE;;;
C3;TRUCK_DIESEL_P;;;
C3;VAN_DIESEL;;;
C3;CARGO_MOTORCYCLE_DIESEL;;;
C3;CONVENTIONAL_BULB;;;
C3;LED_BULB;;;
C3;CONVENTIONAL_LIGHT;;;
C3;LED_LIGHT;;;
C3;REFRIGERATOR_EL;;;
C3;COMM_MACHINERY_DIESEL;;;
C3;COMM_MACHINERY_EL;;;
C3;IND_MACHINERY_EL;;;
C3;TRACTOR_DIESEL;;;
C3;AGR_MACHINERY_DIESEL;;;
C3;AGR_MACHINERY_EL;;;
C3;MIN_MACHINERY_DIESEL;;;
C3;MIN_MACHINERY_EL;;;
C3;FISH_MACHINERY_DIESEL;;;
C3;FISH_MACHINERY_EL;;;
C3;TRACTOR_EL;;;
C3;BUS_ELEC_PUBLIC;;;
C3;BUS_ELEC_PRIVATE;;;
C3;PICKUP_TRUCK_ELEC_PUBLIC;;;
C3;PICKUP_TRUCK_ELEC_PRIVATE;;;
C3;SUV_ELEC_PUBLIC;;;
C3;SUV_ELEC_PRIVATE;;;
C3;MOTORCYCLE_ELEC_PUBLIC;;;
C3;MOTORCYCLE_ELEC_PRIVATE;;;
C3;VAN_ELEC;;;
C3;CARGO_MOTORCYCLE_ELEC;;;
C3;TRAIN_FREIGHT_ELEC;;;
C3;BOAT_FREIGHT_ELEC;;;
C3;FUEL_CELL;;;
C3;ETHANOL_TO_FUELS;;;
C3;BIO_HYDROLYSIS;;;
C3;PYROLYSIS_TO_FUELS;;;
C3;PYROLYSIS_TO_LFO;;;
C3;FB_ST_BIOMASS;;;
C3;CFB_ST_BIOMASS;;;
C3;BFB_ST_BIOMASS;;;
C3;REGASIFICATION;;;
C3;LIQUEFACTION;;;
C3;DIESEL_PIPELINE;;;
C3;GASOLINE_PIPELINE;;;
C3;LPG_PIPELINE;;;
C3;LFO_PIPELINE;;;
C3;JET_FUEL_PIPELINE;;;
C3;SUV_ELEC_PRIVATE_BATT;;;
C3;MOTORCYCLE_ELEC_PRIVATE_BATT;;;
C3;BUS_ELEC_PUBLIC_BATT;;;
C3;ELECTRICITY;;;
C3;GASOLINE;;;
C3;DIESEL;;5.448257170530638;4.672901639273425
C3;GASOLINE_RE;;;
C3;DIESEL_RE;;;
C3;LFO;;;
C3;LFO_RE;;;
C3;JET_FUEL;;;
C3;JET_FUEL_RE;;;
C3;GAS;;;
C3;GAS_RE;;;
C3;WOOD;;;
C3;WET_BIOMASS;;;
C3;ENERGY_CROPS_2;;;
C3;BIOWASTE;;;
C3;BIOMASS_RESIDUES;;;
C3;COAL;;;
C3;URANIUM;;;
C3;WASTE;;;
C3;H2;;;
C3;H2_RE;;;
C3;AMMONIA;;;
C3;METHANOL;;;
C3;AMMONIA_RE;;;
C3;METHANOL_RE;;;
C3;CO2_EMISSIONS;;;
C3;RES_WIND;;;
C3;RES_SOLAR;;;
C3;RES_HYDRO;;;
C3;RES_GEO;;;
C3;CO2_ATM;;;
C3;CO2_INDUSTRY;;;
C3;CO2_CAPTURED;;;
C3;PT_HEAT;;;
C3;ST_HEAT;;;
C3;LPG;;19.04319845835889;14.28597033635328
C3;LNG;;;
C3;CO2_EMISSIONS_CAPTURED;;;
C3;CO2_EMISSIONS_ATM;;;
C4;NUCLEAR;;;
C4;NUCLEAR_SMR;;;
C4;CCGT_AMMONIA;;;
C4;COAL_US;;;
C4;COAL_IGCC;;;
C4;BIOMASS_TO_POWER;;;
C4;PV_ROOFTOP;;;
C4;PV_UTILITY;1.690120106884335;;
C4;PV_HS;0.007383872925;;
C4;PT_COLLECTOR;;;
C4;ST_COLLECTOR;;;
C4;PT_POWER_BLOCK;;;
C4;ST_POWER_BLOCK;;;
C4;WIND_ONSHORE;;;
C4;WIND_OFFSHORE;;;
C4;HYDRO_DAM;;;
C4;HYDRO_RIVER;;;
C4;TIDAL_STREAM;;;
C4;TIDAL_RANGE;;;
C4;WAVE;;;
C4;GEOTHERMAL;;;
C4;GENSET_DIESEL;0.1277600333333316;;
C4;HS_DIESEL;0.120614425;;
C4;OCGT;;;
C4;CCGT;;;
C4;ST_BIOMASS;;;
C4;ST_SNG;;;
C4;CCGT_SUR;;;
C4;IND_COGEN_GAS;;;
C4;IND_COGEN_WOOD;;;
C4;IND_COGEN_WASTE;;;
C4;IND_BOILER_GAS;;;
C4;IND_BOILER_WOOD;0.0009957541139391359;;
C4;IND_BOILER_BIOWASTE;;;
C4;IND_BOILER_OIL;9.939279875810354e-05;;
C4;IND_BOILER_COAL;;;
C4;IND_BOILER_WASTE;;;
C4;IND_DIRECT_ELEC;;;
C4;DHN_HP_ELEC;;;
C4;DHN_COGEN_GAS;;;
C4;DHN_COGEN_WOOD;;;
C4;DHN_COGEN_WASTE;;;
C4;DHN_BOILER_GAS;;;
C4;DHN_BOILER_WOOD;;;
C4;DHN_BOILER_OIL;;;
C4;DHN_DEEP_GEO;;;
C4;DHN_SOLAR;;;
C4;DEC_HP_ELEC;;;
C4;DEC_THHP_GAS;;;
C4;DEC_COGEN_GAS;;;
C4;DEC_COGEN_OIL;;;
C4;DEC_ADVCOGEN_GAS;;;
C4;DEC_ADVCOGEN_H2;;;
C4;DEC_BOILER_GAS;;;
C4;DEC_BOILER_WOOD;;;
C4;DEC_BOILER_OIL;;;
C4;DEC_SOLAR;;;
C4;DEC_DIRECT_ELEC;2.0874775400647e-05;;
C4;DEC_ELEC_COLD;0.026744760323837834;;
C4;DEC_THHP_GAS_COLD;;;
C4;IND_ELEC_COLD;;;
C4;TRAMWAY_TROLLEY;;;
C4;BUS_COACH_DIESEL;;;
C4;BUS_COACH_HYDIESEL;;;
C4;BUS_COACH_CNG_STOICH;;;
C4;BUS_COACH_FC_HYBRIDH2;;;
C4;TRAIN_PUB;;;
C4;PLANE_SHORT_HAUL;;;
C4;PLANE_H2_SHORT_HAUL;;;
C4;PLANE_LONG_HAUL;;;
C4;CAR_GASOLINE;;;
C4;CAR_DIESEL;;;
C4;CAR_NG;;;
C4;CAR_METHANOL;;;
C4;CAR_HEV;;;
C4;CAR_PHEV;;;
C4;CAR_BEV;;;
C4;CAR_FUEL_CELL;;;
C4;TRAIN_FREIGHT;;;
C4;BOAT_FREIGHT_DIESEL;;;
C4;BOAT_FREIGHT_NG;;;
C4;BOAT_FREIGHT_METHANOL;;;
C4;CARGO_LFO;;;
C4;CARGO_LNG;;;
C4;CARGO_METHANOL;;;
C4;CARGO_AMMONIA;;;
C4;CARGO_FUELCELL_LH2;;;
C4;CARGO_FUELCELL_AMMONIA;;;
C4;CARGO_RETRO_METHANOL;;;
C4;CARGO_RETRO_AMMONIA;;;
C4;TRUCK_DIESEL;;;
C4;TRUCK_METHANOL;;;
C4;TRUCK_FUEL_CELL;;;
C4;TRUCK_ELEC;;;
C4;TRUCK_NG;;;
C4;EFFICIENCY;;;
C4;DHN;;;
C4;GRID;;;
C4;HVAC_LINE;;;
C4;HVDC_SUBSEA;;;
C4;GAS_PIPELINE;;;
C4;GAS_SUBSEA;;;
C4;H2_RETROFITTED;;;
C4;H2_NEW;;;
C4;H2_SUBSEA_RETRO;;;
C4;H2_SUBSEA_NEW;;;
C4;H2_ELECTROLYSIS;;;
C4;H2_NG;;;
C4;H2_BIOMASS;;;
C4;BIOMASS_TO_METHANE;;;
C4;BIOWASTE_TO_METHANE;;;
C4;SYN_METHANATION;;;
C4;BIOMETHANATION_WET_BIOMASS;;;
C4;BIOMETHANATION_BIOWASTE;;;
C4;BIOMASS_TO_JET_FUEL;;;
C4;BIOMASS_TO_LFO;;;
C4;BIOWASTE_TO_JET_FUEL;;;
C4;BIOWASTE_TO_LFO;;;
C4;DIESEL_TO_JET_FUEL;;;
C4;ATM_CCS;;;
C4;INDUSTRY_CCS;;;
C4;SYN_METHANOLATION;;;
C4;METHANE_TO_METHANOL;;;
C4;BIOMASS_TO_METHANOL;;;
C4;BIOWASTE_TO_METHANOL;;;
C4;HABER_BOSCH;;;
C4;POWER_TO_JET_FUEL;;;
C4;POWER_TO_LFO;;;
C4;H2_TO_JET_FUEL;;;
C4;H2_TO_LFO;;;
C4;AMMONIA_TO_H2;;;
C4;OIL_TO_HVC;;;
C4;GAS_TO_HVC;;;
C4;BIOMASS_TO_HVC;;;
C4;METHANOL_TO_HVC;;;
C4;BATT_LI;0.10317959258434053;;
C4;BATT_HS;;;
C4;CAES;;;
C4;BEV_BATT;;;
C4;PHEV_BATT;;;
C4;DAM_STORAGE;;;
C4;PHS;;;
C4;TS_DEC_DIRECT_ELEC;;;
C4;TS_DEC_HP_ELEC;;;
C4;TS_DEC_THHP_GAS;;;
C4;TS_DEC_COGEN_GAS;;;
C4;TS_DEC_COGEN_OIL;;;
C4;TS_DEC_ADVCOGEN_GAS;;;
C4;TS_DEC_ADVCOGEN_H2;;;
C4;TS_DEC_BOILER_GAS;;;
C4;TS_DEC_BOILER_WOOD;;;
C4;TS_DEC_BOILER_OIL;;;
C4;TS_DHN_DAILY;;;
C4;TS_DHN_SEASONAL;;;
C4;TS_HIGH_TEMP;;;
C4;GAS_STORAGE;;;
C4;H2_STORAGE;;;
C4;DIESEL_STORAGE;;;
C4;JET_FUEL_STORAGE;;;
C4;GASOLINE_STORAGE;;;
C4;LFO_STORAGE;;;
C4;AMMONIA_STORAGE;;;
C4;METHANOL_STORAGE;;;
C4;PT_STORAGE;;;
C4;ST_STORAGE;;;
C4;TS_COLD;;;
C4;CO2_STORAGE;;;
C4;STOVE_WOOD;0.03544170239726025;;
C4;STOVE_LPG;0.08584147179745384;;
C4;STOVE_NG;0.0007630565178547499;;
C4;STOVE_OIL;0.00260235181278975;;
C4;STOVE_ELEC;0.01906959118288356;;
C4;PLANE;;;
C4;FERMENTATION_TO_BIOETHANOL;;;
C4;ESTERIFICATION_TO_BIODIESEL;;;
C4;IND_BOILER_DIESEL;0.001256742589977219;;
C4;IND_BOILER_LPG;;;
C4;LPG_STORAGE;;;
C4;LNG_STORAGE;;;
C4;CAR_FG_PRIVATE;;;
C4;BUS_FG_PRIVATE;;;
C4;PICKUP_TRUCK_FG_PRIVATE;;;
C4;SUV_FG_PRIVATE;;;
C4;MOTORCYCLE_FG_PRIVATE;;;
C4;CAR_FG_PUBLIC;;;
C4;BUS_FG_PUBLIC;;;
C4;PICKUP_TRUCK_FG_PUBLIC;;;
C4;SUV_FG_PUBLIC;;;
C4;MOTORCYCLE_FG_PUBLIC;;;
C4;CAR_GASOLINE_PRIVATE;;;
C4;BUS_GASOLINE_PRIVATE;;;
C4;PICKUP_TRUCK_GASOLINE_PRIVATE;;;
C4;SUV_GASOLINE_PRIVATE;;;
C4;MOTORCYCLE_GASOLINE_PRIVATE;;;
C4;CAR_GASOLINE_PUBLIC;;;
C4;BUS_GASOLINE_PUBLIC;;;
C4;PICKUP_TRUCK_GASOLINE_PUBLIC;;;
C4;SUV_GASOLINE_PUBLIC;;;
C4;MOTORCYCLE_GASOLINE_PUBLIC;;;
C4;CAR_DIESEL_PRIVATE;;;
C4;BUS_DIESEL_PRIVATE;;;
C4;PICKUP_TRUCK_DIESEL_PRIVATE;;;
C4;SUV_DIESEL_PRIVATE;;;
C4;MOTORCYCLE_DIESEL_PRIVATE;;;
C4;CAR_DIESEL_PUBLIC;;;
C4;BUS_DIESEL_PUBLIC;;;
C4;PICKUP_TRUCK_DIESEL_PUBLIC;;;
C4;SUV_DIESEL_PUBLIC;;;
C4;MOTORCYCLE_DIESEL_PUBLIC;;;
C4;TRUCK_FG;;;
C4;VAN_FG;;;
C4;CARGO_MOTORCYCLE_FG;;;
C4;TRUCK_GASOLINE;;;
C4;VAN_GASOLINE;;;
C4;CARGO_MOTORCYCLE_GASOLINE;;;
C4;TRUCK_DIESEL_P;;;
C4;VAN_DIESEL;;;
C4;CARGO_MOTORCYCLE_DIESEL;;;
C4;CONVENTIONAL_BULB;;;
C4;LED_BULB;;;
C4;CONVENTIONAL_LIGHT;;;
C4;LED_LIGHT;;;
C4;REFRIGERATOR_EL;;;
C4;COMM_MACHINERY_DIESEL;;;
C4;COMM_MACHINERY_EL;;;
C4;IND_MACHINERY_EL;;;
C4;TRACTOR_DIESEL;;;
C4;AGR_MACHINERY_DIESEL;;;
C4;AGR_MACHINERY_EL;;;
C4;MIN_MACHINERY_DIESEL;;;
C4;MIN_MACHINERY_EL;;;
C4;FISH_MACHINERY_DIESEL;;;
C4;FISH_MACHINERY_EL;;;
C4;TRACTOR_EL;;;
C4;BUS_ELEC_PUBLIC;;;
C4;BUS_ELEC_PRIVATE;;;
C4;PICKUP_TRUCK_ELEC_PUBLIC;;;
C4;PICKUP_TRUCK_ELEC_PRIVATE;;;
C4;SUV_ELEC_PUBLIC;;;
C4;SUV_ELEC_PRIVATE;;;
C4;MOTORCYCLE_ELEC_PUBLIC;;;
C4;MOTORCYCLE_ELEC_PRIVATE;;;
C4;VAN_ELEC;;;
C4;CARGO_MOTORCYCLE_ELEC;;;
C4;TRAIN_FREIGHT_ELEC;;;
C4;BOAT_FREIGHT_ELEC;;;
C4;FUEL_CELL;;;
C4;ETHANOL_TO_FUELS;;;
C4;BIO_HYDROLYSIS;;;
C4;PYROLYSIS_TO_FUELS;;;
C4;PYROLYSIS_TO_LFO;;;
C4;FB_ST_BIOMASS;;;
C4;CFB_ST_BIOMASS;;;
C4;BFB_ST_BIOMASS;;;
C4;REGASIFICATION;;;
C4;LIQUEFACTION;;;
C4;DIESEL_PIPELINE;;;
C4;GASOLINE_PIPELINE;;;
C4;LPG_PIPELINE;;;
C4;LFO_PIPELINE;;;
C4;JET_FUEL_PIPELINE;;;
C4;SUV_ELEC_PRIVATE_BATT;;;
C4;MOTORCYCLE_ELEC_PRIVATE_BATT;;;
C4;BUS_ELEC_PUBLIC_BATT;;;
C4;ELECTRICITY;;;
C4;GASOLINE;;;
C4;DIESEL;;5.905833624914336;5.065359208153989
C4;GASOLINE_RE;;;
C4;DIESEL_RE;;;
C4;LFO;;;
C4;LFO_RE;;;
C4;JET_FUEL;;;
C4;JET_FUEL_RE;;;
C4;GAS;;;
C4;GAS_RE;;;
C4;WOOD;;;
C4;WET_BIOMASS;;;
C4;ENERGY_CROPS_2;;;
C4;BIOWASTE;;;
C4;BIOMASS_RESIDUES;;;
C4;COAL;;;
C4;URANIUM;;;
C4;WASTE;;;
C4;H2;;;
C4;H2_RE;;;
C4;AMMONIA;;;
C4;METHANOL;;;
C4;AMMONIA_RE;;;
C4;METHANOL_RE;;;
C4;CO2_EMISSIONS;;;
C4;RES_WIND;;;
C4;RES_SOLAR;;;
C4;RES_HYDRO;;;
C4;RES_GEO;;;
C4;CO2_ATM;;;
C4;CO2_INDUSTRY;;;
C4;CO2_CAPTURED;;;
C4;PT_HEAT;;;
C4;ST_HEAT;;;
C4;LPG;;8.313411718936244;6.236617943688122
C4;LNG;;;
C4;CO2_EMISSIONS_CAPTURED;;;
C4;CO2_EMISSIONS_ATM;;;
C5;NUCLEAR;;;
C5;NUCLEAR_SMR;;;
C5;CCGT_AMMONIA;;;
C5;COAL_US;;;
C5;COAL_IGCC;;;
C5;BIOMASS_TO_POWER;;;
C5;PV_ROOFTOP;;;
C5;PV_UTILITY;2.5065067622230304;;
C5;PV_HS;0.0009132274124999999;;
C5;PT_COLLECTOR;;;
C5;ST_COLLECTOR;;;
C5;PT_POWER_BLOCK;;;
C5;ST_POWER_BLOCK;;;
C5;WIND_ONSHORE;;;
C5;WIND_OFFSHORE;;;
C5;HYDRO_DAM;;;
C5;HYDRO_RIVER;;;
C5;TIDAL_STREAM;;;
C5;TIDAL_RANGE;;;
C5;WAVE;;;
C5;GEOTHERMAL;;;
C5;GENSET_DIESEL;0.47109359999999995;;
C5;HS_DIESEL;0.0037449874999999993;;
C5;OCGT;;;
C5;CCGT;;;
C5;ST_BIOMASS;;;
C5;ST_SNG;;;
C5;CCGT_SUR;;;
C5;IND_COGEN_GAS;;;
C5;IND_COGEN_WOOD;;;
C5;IND_COGEN_WASTE;;;
C5;IND_BOILER_GAS;;;
C5;IND_BOILER_WOOD;0.0009838697961749964;;
C5;IND_BOILER_BIOWASTE;;;
C5;IND_BOILER_OIL;9.820654646213271e-05;;
C5;IND_BOILER_COAL;;;
C5;IND_BOILER_WASTE;;;
C5;IND_DIRECT_ELEC;;;
C5;DHN_HP_ELEC;;;
C5;DHN_COGEN_GAS;;;
C5;DHN_COGEN_WOOD;;;
C5;DHN_COGEN_WASTE;;;
C5;DHN_BOILER_GAS;;;
C5;DHN_BOILER_WOOD;;;
C5;DHN_BOILER_OIL;;;
C5;DHN_DEEP_GEO;;;
C5;DHN_SOLAR;;;
C5;DEC_HP_ELEC;;;
C5;DEC_THHP_GAS;;;
C5;DEC_COGEN_GAS;;;
C5;DEC_COGEN_OIL;;;
C5;DEC_ADVCOGEN_GAS;;;
C5;DEC_ADVCOGEN_H2;;;
C5;DEC_BOILER_GAS;;;
C5;DEC_BOILER_WOOD;;;
C5;DEC_BOILER_OIL;;;
C5;DEC_SOLAR;;;
C5;DEC_DIRECT_ELEC;2.0625635115266998e-05;;
C5;DEC_ELEC_COLD;0.0639978349623713;;
C5;DEC_THHP_GAS_COLD;;;
C5;IND_ELEC_COLD;;;
C5;TRAMWAY_TROLLEY;;;
C5;BUS_COACH_DIESEL;;;
C5;BUS_COACH_HYDIESEL;;;
C5;BUS_COACH_CNG_STOICH;;;
C5;BUS_COACH_FC_HYBRIDH2;;;
C5;TRAIN_PUB;;;
C5;PLANE_SHORT_HAUL;;;
C5;PLANE_H2_SHORT_HAUL;;;
C5;PLANE_LONG_HAUL;;;
C5;CAR_GASOLINE;;;
C5;CAR_DIESEL;;;
C5;CAR_NG;;;
C5;CAR_METHANOL;;;
C5;CAR_HEV;;;
C5;CAR_PHEV;;;
C5;CAR_BEV;;;
C5;CAR_FUEL_CELL;;;
C5;TRAIN_FREIGHT;;;
C5;BOAT_FREIGHT_DIESEL;;;
C5;BOAT_FREIGHT_NG;;;
C5;BOAT_FREIGHT_METHANOL;;;
C5;CARGO_LFO;;;
C5;CARGO_LNG;;;
C5;CARGO_METHANOL;;;
C5;CARGO_AMMONIA;;;
C5;CARGO_FUELCELL_LH2;;;
C5;CARGO_FUELCELL_AMMONIA;;;
C5;CARGO_RETRO_METHANOL;;;
C5;CARGO_RETRO_AMMONIA;;;
C5;TRUCK_DIESEL;;;
C5;TRUCK_METHANOL;;;
C5;TRUCK_FUEL_CELL;;;
C5;TRUCK_ELEC;;;
C5;TRUCK_NG;;;
C5;EFFICIENCY;;;
C5;DHN;;;
C5;GRID;;;
C5;HVAC_LINE;;;
C5;HVDC_SUBSEA;;;
C5;GAS_PIPELINE;;;
C5;GAS_SUBSEA;;;
C5;H2_RETROFITTED;;;
C5;H2_NEW;;;
C5;H2_SUBSEA_RETRO;;;
C5;H2_SUBSEA_NEW;;;
C5;H2_ELECTROLYSIS;;;
C5;H2_NG;;;
C5;H2_BIOMASS;;;
C5;BIOMASS_TO_METHANE;;;
C5;BIOWASTE_TO_METHANE;;;
C5;SYN_METHANATION;;;
C5;BIOMETHANATION_WET_BIOMASS;;;
C5;BIOMETHANATION_BIOWASTE;;;
C5;BIOMASS_TO_JET_FUEL;;;
C5;BIOMASS_TO_LFO;;;
C5;BIOWASTE_TO_JET_FUEL;;;
C5;BIOWASTE_TO_LFO;;;
C5;DIESEL_TO_JET_FUEL;;;
C5;ATM_CCS;;;
C5;INDUSTRY_CCS;;;
C5;SYN_METHANOLATION;;;
C5;METHANE_TO_METHANOL;;;
C5;BIOMASS_TO_METHANOL;;;
C5;BIOWASTE_TO_METHANOL;;;
C5;HABER_BOSCH;;;
C5;POWER_TO_JET_FUEL;;;
C5;POWER_TO_LFO;;;
C5;H2_TO_JET_FUEL;;;
C5;H2_TO_LFO;;;
C5;AMMONIA_TO_H2;;;
C5;OIL_TO_HVC;;;
C5;GAS_TO_HVC;;;
C5;BIOMASS_TO_HVC;;;
C5;METHANOL_TO_HVC;;;
C5;BATT_LI;0.2290761193939592;;
C5;BATT_HS;;;
C5;CAES;;;
C5;BEV_BATT;;;
C5;PHEV_BATT;;;
C5;DAM_STORAGE;;;
C5;PHS;;;
C5;TS_DEC_DIRECT_ELEC;;;
C5;TS_DEC_HP_ELEC;;;
C5;TS_DEC_THHP_GAS;;;
C5;TS_DEC_COGEN_GAS;;;
C5;TS_DEC_COGEN_OIL;;;
C5;TS_DEC_ADVCOGEN_GAS;;;
C5;TS_DEC_ADVCOGEN_H2;;;
C5;TS_DEC_BOILER_GAS;;;
C5;TS_DEC_BOILER_WOOD;;;
C5;TS_DEC_BOILER_OIL;;;
C5;TS_DHN_DAILY;;;
C5;TS_DHN_SEASONAL;;;
C5;TS_HIGH_TEMP;;;
C5;GAS_STORAGE;;;
C5;H2_STORAGE;;;
C5;DIESEL_STORAGE;;;
C5;JET_FUEL_STORAGE;;;
C5;GASOLINE_STORAGE;;;
C5;LFO_STORAGE;;;
C5;AMMONIA_STORAGE;;;
C5;METHANOL_STORAGE;;;
C5;PT_STORAGE;;;
C5;ST_STORAGE;;;
C5;TS_COLD;;;
C5;CO2_STORAGE;;;
C5;STOVE_WOOD;0.00184112739726;;
C5;STOVE_LPG;0.09019069410045599;;
C5;STOVE_NG;0.00075394944412725;;
C5;STOVE_OIL;0.00257129276372925;;
C5;STOVE_ELEC;0.01794430695938231;;
C5;PLANE;;;
C5;FERMENTATION_TO_BIOETHANOL;;;
C5;ESTERIFICATION_TO_BIODIESEL;;;
C5;IND_BOILER_DIESEL;0.001241743376739807;;
C5;IND_BOILER_LPG;;;
C5;LPG_STORAGE;;;
C5;LNG_STORAGE;;;
C5;CAR_FG_PRIVATE;;;
C5;BUS_FG_PRIVATE;;;
C5;PICKUP_TRUCK_FG_PRIVATE;;;
C5;SUV_FG_PRIVATE;;;
C5;MOTORCYCLE_FG_PRIVATE;;;
C5;CAR_FG_PUBLIC;;;
C5;BUS_FG_PUBLIC;;;
C5;PICKUP_TRUCK_FG_PUBLIC;;;
C5;SUV_FG_PUBLIC;;;
C5;MOTORCYCLE_FG_PUBLIC;;;
C5;CAR_GASOLINE_PRIVATE;;;
C5;BUS_GASOLINE_PRIVATE;;;
C5;PICKUP_TRUCK_GASOLINE_PRIVATE;;;
C5;SUV_GASOLINE_PRIVATE;;;
C5;MOTORCYCLE_GASOLINE_PRIVATE;;;
C5;CAR_GASOLINE_PUBLIC;;;
C5;BUS_GASOLINE_PUBLIC;;;
C5;PICKUP_TRUCK_GASOLINE_PUBLIC;;;
C5;SUV_GASOLINE_PUBLIC;;;
C5;MOTORCYCLE_GASOLINE_PUBLIC;;;
C5;CAR_DIESEL_PRIVATE;;;
C5;BUS_DIESEL_PRIVATE;;;
C5;PICKUP_TRUCK_DIESEL_PRIVATE;;;
C5;SUV_DIESEL_PRIVATE;;;
C5;MOTORCYCLE_DIESEL_PRIVATE;;;
C5;CAR_DIESEL_PUBLIC;;;
C5;BUS_DIESEL_PUBLIC;;;
C5;PICKUP_TRUCK_DIESEL_PUBLIC;;;
C5;SUV_DIESEL_PUBLIC;;;
C5;MOTORCYCLE_DIESEL_PUBLIC;;;
C5;TRUCK_FG;;;
C5;VAN_FG;;;
C5;CARGO_MOTORCYCLE_FG;;;
C5;TRUCK_GASOLINE;;;
C5;VAN_GASOLINE;;;
C5;CARGO_MOTORCYCLE_GASOLINE;;;
C5;TRUCK_DIESEL_P;;;
C5;VAN_DIESEL;;;
C5;CARGO_MOTORCYCLE_DIESEL;;;
C5;CONVENTIONAL_BULB;;;
C5;LED_BULB;;;
C5;CONVENTIONAL_LIGHT;;;
C5;LED_LIGHT;;;
C5;REFRIGERATOR_EL;;;
C5;COMM_MACHINERY_DIESEL;;;
C5;COMM_MACHINERY_EL;;;
C5;IND_MACHINERY_EL;;;
C5;TRACTOR_DIESEL;;;
